18002,mental health education,0.6254880428314209,"Jul 2, 2024, 3:50:55 AM PST",POSITIVE,0.9558574557304382
18002,trauma awareness and healing,0.6002345085144043,"Jul 2, 2024, 3:50:55 AM PST",POSITIVE,0.9558574557304382
18002,mindfulness and mental wellness,0.5796688199043274,"Jul 2, 2024, 3:50:55 AM PST",POSITIVE,0.9558574557304382
18002,depression and emotional support,0.4771178066730499,"Jul 2, 2024, 3:50:55 AM PST",POSITIVE,0.9558574557304382
18002,social anxiety and relationships,0.45678994059562683,"Jul 2, 2024, 3:50:55 AM PST",POSITIVE,0.9558574557304382
18002,sleep and mental wellness,0.41644182801246643,"Jul 2, 2024, 3:50:55 AM PST",POSITIVE,0.9558574557304382
18002,anxiety and stress management,0.41231629252433777,"Jul 2, 2024, 3:50:55 AM PST",POSITIVE,0.9558574557304382
18002,therapy and mental health support,0.3487665355205536,"Jul 2, 2024, 3:50:55 AM PST",POSITIVE,0.9558574557304382
18003,sleep and mental wellness,0.825678825378418,"Jul 2, 2024, 3:50:33 AM PST",NEGATIVE,0.9943680167198181
18003,motivation and mental strength,0.7730900645256042,"Jul 2, 2024, 3:50:33 AM PST",NEGATIVE,0.9943680167198181
18003,self-improvement and personal growth,0.7499216794967651,"Jul 2, 2024, 3:50:33 AM PST",NEGATIVE,0.9943680167198181
18003,mindfulness and mental wellness,0.6631245613098145,"Jul 2, 2024, 3:50:33 AM PST",NEGATIVE,0.9943680167198181
18003,mental health experiences,0.6319599151611328,"Jul 2, 2024, 3:50:33 AM PST",NEGATIVE,0.9943680167198181
18003,self-care practices,0.5683772563934326,"Jul 2, 2024, 3:50:33 AM PST",NEGATIVE,0.9943680167198181
18003,anxiety and stress management,0.4346952438354492,"Jul 2, 2024, 3:50:33 AM PST",NEGATIVE,0.9943680167198181
18003,addiction awareness and recovery,0.422993540763855,"Jul 2, 2024, 3:50:33 AM PST",NEGATIVE,0.9943680167198181
18003,emotional health discussion,0.41313713788986206,"Jul 2, 2024, 3:50:33 AM PST",NEGATIVE,0.9943680167198181
18003,work-life balance and burnout,0.3440430760383606,"Jul 2, 2024, 3:50:33 AM PST",NEGATIVE,0.9943680167198181
18003,depression and emotional support,0.31305259466171265,"Jul 2, 2024, 3:50:33 AM PST",NEGATIVE,0.9943680167198181
18003,mental health education,0.3029898405075073,"Jul 2, 2024, 3:50:33 AM PST",NEGATIVE,0.9943680167198181
18004,motivation and mental strength,0.8673302531242371,"Jul 2, 2024, 3:50:06 AM PST",POSITIVE,0.9944115281105042
18004,self-improvement and personal growth,0.6257087588310242,"Jul 2, 2024, 3:50:06 AM PST",POSITIVE,0.9944115281105042
18005,self-improvement and personal growth,0.8359904289245605,"Jul 2, 2024, 3:49:53 AM PST",POSITIVE,0.9998002648353577
18005,mindfulness and mental wellness,0.8294305801391602,"Jul 2, 2024, 3:49:53 AM PST",POSITIVE,0.9998002648353577
18005,self-care practices,0.7079319357872009,"Jul 2, 2024, 3:49:53 AM PST",POSITIVE,0.9998002648353577
18005,motivation and mental strength,0.6770166754722595,"Jul 2, 2024, 3:49:53 AM PST",POSITIVE,0.9998002648353577
18005,mental health experiences,0.6346377730369568,"Jul 2, 2024, 3:49:53 AM PST",POSITIVE,0.9998002648353577
18005,addiction awareness and recovery,0.573783278465271,"Jul 2, 2024, 3:49:53 AM PST",POSITIVE,0.9998002648353577
18005,mental health education,0.5109148025512695,"Jul 2, 2024, 3:49:53 AM PST",POSITIVE,0.9998002648353577
18005,trauma awareness and healing,0.49332520365715027,"Jul 2, 2024, 3:49:53 AM PST",POSITIVE,0.9998002648353577
18005,emotional health discussion,0.4851747453212738,"Jul 2, 2024, 3:49:53 AM PST",POSITIVE,0.9998002648353577
18005,therapy and mental health support,0.4241303503513336,"Jul 2, 2024, 3:49:53 AM PST",POSITIVE,0.9998002648353577
18007,self-improvement and personal growth,0.9601221680641174,"Jul 2, 2024, 3:48:54 AM PST",POSITIVE,0.957288384437561
18007,motivation and mental strength,0.8379470705986023,"Jul 2, 2024, 3:48:54 AM PST",POSITIVE,0.957288384437561
18007,mental health experiences,0.7321906089782715,"Jul 2, 2024, 3:48:54 AM PST",POSITIVE,0.957288384437561
18007,self-care practices,0.6366245150566101,"Jul 2, 2024, 3:48:54 AM PST",POSITIVE,0.957288384437561
18007,addiction awareness and recovery,0.6001368165016174,"Jul 2, 2024, 3:48:54 AM PST",POSITIVE,0.957288384437561
18007,work-life balance and burnout,0.5407149791717529,"Jul 2, 2024, 3:48:54 AM PST",POSITIVE,0.957288384437561
18007,mental health education,0.37664446234703064,"Jul 2, 2024, 3:48:54 AM PST",POSITIVE,0.957288384437561
18007,trauma awareness and healing,0.34448257088661194,"Jul 2, 2024, 3:48:54 AM PST",POSITIVE,0.957288384437561
18007,mindfulness and mental wellness,0.326088011264801,"Jul 2, 2024, 3:48:54 AM PST",POSITIVE,0.957288384437561
18008,motivation and mental strength,0.985077977180481,"Jul 2, 2024, 3:48:37 AM PST",NEGATIVE,0.743891179561615
18008,mindfulness and mental wellness,0.9840942621231079,"Jul 2, 2024, 3:48:37 AM PST",NEGATIVE,0.743891179561615
18008,self-improvement and personal growth,0.9061919450759888,"Jul 2, 2024, 3:48:37 AM PST",NEGATIVE,0.743891179561615
18008,sleep and mental wellness,0.8566211462020874,"Jul 2, 2024, 3:48:37 AM PST",NEGATIVE,0.743891179561615
18008,mental health experiences,0.6380007266998291,"Jul 2, 2024, 3:48:37 AM PST",NEGATIVE,0.743891179561615
18008,self-care practices,0.5678555965423584,"Jul 2, 2024, 3:48:37 AM PST",NEGATIVE,0.743891179561615
18008,addiction awareness and recovery,0.5420114398002625,"Jul 2, 2024, 3:48:37 AM PST",NEGATIVE,0.743891179561615
18008,anxiety and stress management,0.5264621376991272,"Jul 2, 2024, 3:48:37 AM PST",NEGATIVE,0.743891179561615
18008,trauma awareness and healing,0.47350698709487915,"Jul 2, 2024, 3:48:37 AM PST",NEGATIVE,0.743891179561615
18009,self-improvement and personal growth,0.5264248251914978,"Jul 2, 2024, 3:48:19 AM PST",NEGATIVE,0.8104393482208252
18010,self-improvement and personal growth,0.9712210893630981,"Jul 2, 2024, 3:47:57 AM PST",POSITIVE,0.9808809757232666
18010,motivation and mental strength,0.948811411857605,"Jul 2, 2024, 3:47:57 AM PST",POSITIVE,0.9808809757232666
18010,mental health experiences,0.8164544701576233,"Jul 2, 2024, 3:47:57 AM PST",POSITIVE,0.9808809757232666
18010,self-care practices,0.6927227973937988,"Jul 2, 2024, 3:47:57 AM PST",POSITIVE,0.9808809757232666
18010,emotional health discussion,0.672411322593689,"Jul 2, 2024, 3:47:57 AM PST",POSITIVE,0.9808809757232666
18010,addiction awareness and recovery,0.6082810759544373,"Jul 2, 2024, 3:47:57 AM PST",POSITIVE,0.9808809757232666
18010,mindfulness and mental wellness,0.5678091645240784,"Jul 2, 2024, 3:47:57 AM PST",POSITIVE,0.9808809757232666
18010,therapy and mental health support,0.5235616564750671,"Jul 2, 2024, 3:47:57 AM PST",POSITIVE,0.9808809757232666
18010,mental health education,0.48350217938423157,"Jul 2, 2024, 3:47:57 AM PST",POSITIVE,0.9808809757232666
18010,trauma awareness and healing,0.4350352883338928,"Jul 2, 2024, 3:47:57 AM PST",POSITIVE,0.9808809757232666
18010,social anxiety and relationships,0.4012814462184906,"Jul 2, 2024, 3:47:57 AM PST",POSITIVE,0.9808809757232666
18010,work-life balance and burnout,0.38251471519470215,"Jul 2, 2024, 3:47:57 AM PST",POSITIVE,0.9808809757232666
18012,motivation and mental strength,0.9560818672180176,"Jul 2, 2024, 3:43:08 AM PST",POSITIVE,0.9997733235359192
18012,self-improvement and personal growth,0.9403044581413269,"Jul 2, 2024, 3:43:08 AM PST",POSITIVE,0.9997733235359192
18012,mindfulness and mental wellness,0.8527347445487976,"Jul 2, 2024, 3:43:08 AM PST",POSITIVE,0.9997733235359192
18012,self-care practices,0.8380964994430542,"Jul 2, 2024, 3:43:08 AM PST",POSITIVE,0.9997733235359192
18012,mental health experiences,0.8265078663825989,"Jul 2, 2024, 3:43:08 AM PST",POSITIVE,0.9997733235359192
18012,addiction awareness and recovery,0.7370138168334961,"Jul 2, 2024, 3:43:08 AM PST",POSITIVE,0.9997733235359192
18012,therapy and mental health support,0.683617353439331,"Jul 2, 2024, 3:43:08 AM PST",POSITIVE,0.9997733235359192
18012,trauma awareness and healing,0.6623037457466125,"Jul 2, 2024, 3:43:08 AM PST",POSITIVE,0.9997733235359192
18012,emotional health discussion,0.6580166220664978,"Jul 2, 2024, 3:43:08 AM PST",POSITIVE,0.9997733235359192
18012,depression and emotional support,0.6328579783439636,"Jul 2, 2024, 3:43:08 AM PST",POSITIVE,0.9997733235359192
18012,mental health education,0.6042417883872986,"Jul 2, 2024, 3:43:08 AM PST",POSITIVE,0.9997733235359192
18012,social anxiety and relationships,0.5683610439300537,"Jul 2, 2024, 3:43:08 AM PST",POSITIVE,0.9997733235359192
18012,anxiety and stress management,0.3367968499660492,"Jul 2, 2024, 3:43:08 AM PST",POSITIVE,0.9997733235359192
18013,sleep and mental wellness,0.9840192198753357,"Jul 1, 2024, 7:41:51 PM PST",NEGATIVE,0.9817351698875427
18013,self-improvement and personal growth,0.7304728031158447,"Jul 1, 2024, 7:41:51 PM PST",NEGATIVE,0.9817351698875427
18013,self-care practices,0.6456397771835327,"Jul 1, 2024, 7:41:51 PM PST",NEGATIVE,0.9817351698875427
18013,mental health experiences,0.6354150772094727,"Jul 1, 2024, 7:41:51 PM PST",NEGATIVE,0.9817351698875427
18013,mindfulness and mental wellness,0.5649610757827759,"Jul 1, 2024, 7:41:51 PM PST",NEGATIVE,0.9817351698875427
18013,motivation and mental strength,0.43711531162261963,"Jul 1, 2024, 7:41:51 PM PST",NEGATIVE,0.9817351698875427
18014,social anxiety and relationships,0.9174036979675293,"Jul 1, 2024, 7:41:37 PM PST",NEGATIVE,0.9879921674728394
18014,mental health experiences,0.8031694889068604,"Jul 1, 2024, 7:41:37 PM PST",NEGATIVE,0.9879921674728394
18014,self-improvement and personal growth,0.7807036638259888,"Jul 1, 2024, 7:41:37 PM PST",NEGATIVE,0.9879921674728394
18014,self-care practices,0.7618153691291809,"Jul 1, 2024, 7:41:37 PM PST",NEGATIVE,0.9879921674728394
18014,motivation and mental strength,0.7562537789344788,"Jul 1, 2024, 7:41:37 PM PST",NEGATIVE,0.9879921674728394
18014,work-life balance and burnout,0.7404155731201172,"Jul 1, 2024, 7:41:37 PM PST",NEGATIVE,0.9879921674728394
18014,mindfulness and mental wellness,0.6083170771598816,"Jul 1, 2024, 7:41:37 PM PST",NEGATIVE,0.9879921674728394
18014,emotional health discussion,0.6026232838630676,"Jul 1, 2024, 7:41:37 PM PST",NEGATIVE,0.9879921674728394
18014,sleep and mental wellness,0.5075904726982117,"Jul 1, 2024, 7:41:37 PM PST",NEGATIVE,0.9879921674728394
18014,addiction awareness and recovery,0.4741421341896057,"Jul 1, 2024, 7:41:37 PM PST",NEGATIVE,0.9879921674728394
18014,mental health education,0.46832770109176636,"Jul 1, 2024, 7:41:37 PM PST",NEGATIVE,0.9879921674728394
18014,depression and emotional support,0.44890913367271423,"Jul 1, 2024, 7:41:37 PM PST",NEGATIVE,0.9879921674728394
18014,anxiety and stress management,0.445636510848999,"Jul 1, 2024, 7:41:37 PM PST",NEGATIVE,0.9879921674728394
18014,therapy and mental health support,0.31209367513656616,"Jul 1, 2024, 7:41:37 PM PST",NEGATIVE,0.9879921674728394
18015,motivation and mental strength,0.5552308559417725,"Jul 1, 2024, 7:41:30 PM PST",POSITIVE,0.9271286129951477
18015,self-improvement and personal growth,0.45575249195098877,"Jul 1, 2024, 7:41:30 PM PST",POSITIVE,0.9271286129951477
18016,motivation and mental strength,0.8617474436759949,"Jul 1, 2024, 7:41:11 PM PST",NEGATIVE,0.6814233064651489
18016,self-improvement and personal growth,0.6402463912963867,"Jul 1, 2024, 7:41:11 PM PST",NEGATIVE,0.6814233064651489
18017,self-improvement and personal growth,0.7887816429138184,"Jul 1, 2024, 7:40:10 PM PST",NEGATIVE,0.9982873797416687
18017,self-care practices,0.7221612930297852,"Jul 1, 2024, 7:40:10 PM PST",NEGATIVE,0.9982873797416687
18017,mindfulness and mental wellness,0.7030128836631775,"Jul 1, 2024, 7:40:10 PM PST",NEGATIVE,0.9982873797416687
18017,mental health experiences,0.6557051539421082,"Jul 1, 2024, 7:40:10 PM PST",NEGATIVE,0.9982873797416687
18017,motivation and mental strength,0.6494075655937195,"Jul 1, 2024, 7:40:10 PM PST",NEGATIVE,0.9982873797416687
18017,addiction awareness and recovery,0.5982677340507507,"Jul 1, 2024, 7:40:10 PM PST",NEGATIVE,0.9982873797416687
18017,emotional health discussion,0.43845897912979126,"Jul 1, 2024, 7:40:10 PM PST",NEGATIVE,0.9982873797416687
18017,mental health education,0.3990161716938019,"Jul 1, 2024, 7:40:10 PM PST",NEGATIVE,0.9982873797416687
18018,self-improvement and personal growth,0.9053544402122498,"Jul 1, 2024, 7:39:12 PM PST",NEGATIVE,0.9982155561447144
18018,motivation and mental strength,0.8479000926017761,"Jul 1, 2024, 7:39:12 PM PST",NEGATIVE,0.9982155561447144
18018,mental health experiences,0.7760172486305237,"Jul 1, 2024, 7:39:12 PM PST",NEGATIVE,0.9982155561447144
18018,self-care practices,0.7278818488121033,"Jul 1, 2024, 7:39:12 PM PST",NEGATIVE,0.9982155561447144
18018,mindfulness and mental wellness,0.6075975894927979,"Jul 1, 2024, 7:39:12 PM PST",NEGATIVE,0.9982155561447144
18018,mental health education,0.5331684947013855,"Jul 1, 2024, 7:39:12 PM PST",NEGATIVE,0.9982155561447144
18018,emotional health discussion,0.4773638844490051,"Jul 1, 2024, 7:39:12 PM PST",NEGATIVE,0.9982155561447144
18018,trauma awareness and healing,0.42110908031463623,"Jul 1, 2024, 7:39:12 PM PST",NEGATIVE,0.9982155561447144
18018,work-life balance and burnout,0.35776764154434204,"Jul 1, 2024, 7:39:12 PM PST",NEGATIVE,0.9982155561447144
18018,sleep and mental wellness,0.35260382294654846,"Jul 1, 2024, 7:39:12 PM PST",NEGATIVE,0.9982155561447144
18018,addiction awareness and recovery,0.3438096344470978,"Jul 1, 2024, 7:39:12 PM PST",NEGATIVE,0.9982155561447144
18019,self-improvement and personal growth,0.9290961623191833,"Jul 1, 2024, 7:38:20 PM PST",NEGATIVE,0.960859477519989
18019,motivation and mental strength,0.48725536465644836,"Jul 1, 2024, 7:38:20 PM PST",NEGATIVE,0.960859477519989
18019,mental health experiences,0.44472840428352356,"Jul 1, 2024, 7:38:20 PM PST",NEGATIVE,0.960859477519989
18020,self-improvement and personal growth,0.8535104393959045,"Jul 1, 2024, 7:37:48 PM PST",NEGATIVE,0.9629898071289062
18020,mental health experiences,0.7300181984901428,"Jul 1, 2024, 7:37:48 PM PST",NEGATIVE,0.9629898071289062
18020,self-care practices,0.6805468201637268,"Jul 1, 2024, 7:37:48 PM PST",NEGATIVE,0.9629898071289062
18020,emotional health discussion,0.6031578779220581,"Jul 1, 2024, 7:37:48 PM PST",NEGATIVE,0.9629898071289062
18020,mindfulness and mental wellness,0.5528209805488586,"Jul 1, 2024, 7:37:48 PM PST",NEGATIVE,0.9629898071289062
18020,mental health education,0.5102896690368652,"Jul 1, 2024, 7:37:48 PM PST",NEGATIVE,0.9629898071289062
18020,addiction awareness and recovery,0.41831111907958984,"Jul 1, 2024, 7:37:48 PM PST",NEGATIVE,0.9629898071289062
18020,motivation and mental strength,0.41512730717658997,"Jul 1, 2024, 7:37:48 PM PST",NEGATIVE,0.9629898071289062
18020,trauma awareness and healing,0.36689630150794983,"Jul 1, 2024, 7:37:48 PM PST",NEGATIVE,0.9629898071289062
18020,anxiety and stress management,0.3317611813545227,"Jul 1, 2024, 7:37:48 PM PST",NEGATIVE,0.9629898071289062
18020,work-life balance and burnout,0.32319900393486023,"Jul 1, 2024, 7:37:48 PM PST",NEGATIVE,0.9629898071289062
18022,mental health experiences,0.5421248078346252,"Jul 1, 2024, 7:36:31 PM PST",NEGATIVE,0.9968357682228088
18022,self-improvement and personal growth,0.48796817660331726,"Jul 1, 2024, 7:36:31 PM PST",NEGATIVE,0.9968357682228088
18022,social anxiety and relationships,0.30412766337394714,"Jul 1, 2024, 7:36:31 PM PST",NEGATIVE,0.9968357682228088
18024,self-improvement and personal growth,0.9176828265190125,"Jul 1, 2024, 7:34:35 PM PST",POSITIVE,0.9974883794784546
18024,motivation and mental strength,0.8372892737388611,"Jul 1, 2024, 7:34:35 PM PST",POSITIVE,0.9974883794784546
18024,mental health experiences,0.5449622869491577,"Jul 1, 2024, 7:34:35 PM PST",POSITIVE,0.9974883794784546
18024,self-care practices,0.5434080362319946,"Jul 1, 2024, 7:34:35 PM PST",POSITIVE,0.9974883794784546
18024,mindfulness and mental wellness,0.4983387887477875,"Jul 1, 2024, 7:34:35 PM PST",POSITIVE,0.9974883794784546
18025,sleep and mental wellness,0.6517632603645325,"Jul 1, 2024, 7:34:23 PM PST",NEGATIVE,0.9867991805076599
18025,self-improvement and personal growth,0.6498070359230042,"Jul 1, 2024, 7:34:23 PM PST",NEGATIVE,0.9867991805076599
18025,motivation and mental strength,0.4428623616695404,"Jul 1, 2024, 7:34:23 PM PST",NEGATIVE,0.9867991805076599
18025,mindfulness and mental wellness,0.3812333643436432,"Jul 1, 2024, 7:34:23 PM PST",NEGATIVE,0.9867991805076599
18029,self-improvement and personal growth,0.6799857020378113,"Jul 1, 2024, 7:32:31 PM PST",NEGATIVE,0.8981772065162659
18030,self-improvement and personal growth,0.8995702862739563,"Jul 1, 2024, 7:31:30 PM PST",NEGATIVE,0.992833137512207
18030,self-care practices,0.8271791934967041,"Jul 1, 2024, 7:31:30 PM PST",NEGATIVE,0.992833137512207
18030,motivation and mental strength,0.516848623752594,"Jul 1, 2024, 7:31:30 PM PST",NEGATIVE,0.992833137512207
18030,work-life balance and burnout,0.44674041867256165,"Jul 1, 2024, 7:31:30 PM PST",NEGATIVE,0.992833137512207
18030,mental health experiences,0.4344727694988251,"Jul 1, 2024, 7:31:30 PM PST",NEGATIVE,0.992833137512207
18031,mental health experiences,0.3484479784965515,"Jul 1, 2024, 7:30:31 PM PST",NEGATIVE,0.9984690546989441
18031,motivation and mental strength,0.32351359724998474,"Jul 1, 2024, 7:30:31 PM PST",NEGATIVE,0.9984690546989441
18032,self-improvement and personal growth,0.9979392886161804,"Jul 1, 2024, 7:30:27 PM PST",NEGATIVE,0.5196661353111267
18032,motivation and mental strength,0.987896740436554,"Jul 1, 2024, 7:30:27 PM PST",NEGATIVE,0.5196661353111267
18032,self-care practices,0.8777456283569336,"Jul 1, 2024, 7:30:27 PM PST",NEGATIVE,0.5196661353111267
18032,addiction awareness and recovery,0.5767086744308472,"Jul 1, 2024, 7:30:27 PM PST",NEGATIVE,0.5196661353111267
18032,mental health experiences,0.5139132142066956,"Jul 1, 2024, 7:30:27 PM PST",NEGATIVE,0.5196661353111267
18033,mental health experiences,0.8235518336296082,"Jul 1, 2024, 7:30:05 PM PST",NEGATIVE,0.9977211356163025
18033,self-improvement and personal growth,0.7541775703430176,"Jul 1, 2024, 7:30:05 PM PST",NEGATIVE,0.9977211356163025
18033,emotional health discussion,0.7382714748382568,"Jul 1, 2024, 7:30:05 PM PST",NEGATIVE,0.9977211356163025
18033,mental health education,0.4896431863307953,"Jul 1, 2024, 7:30:05 PM PST",NEGATIVE,0.9977211356163025
18033,social anxiety and relationships,0.33302605152130127,"Jul 1, 2024, 7:30:05 PM PST",NEGATIVE,0.9977211356163025
18034,self-improvement and personal growth,0.5319209694862366,"Jul 1, 2024, 7:30:03 PM PST",NEGATIVE,0.8536141514778137
18035,self-improvement and personal growth,0.9282307624816895,"Jul 1, 2024, 7:29:13 PM PST",NEGATIVE,0.9250984787940979
18035,motivation and mental strength,0.8497115969657898,"Jul 1, 2024, 7:29:13 PM PST",NEGATIVE,0.9250984787940979
18035,mindfulness and mental wellness,0.8361790180206299,"Jul 1, 2024, 7:29:13 PM PST",NEGATIVE,0.9250984787940979
18035,mental health experiences,0.8322107195854187,"Jul 1, 2024, 7:29:13 PM PST",NEGATIVE,0.9250984787940979
18035,addiction awareness and recovery,0.7885770201683044,"Jul 1, 2024, 7:29:13 PM PST",NEGATIVE,0.9250984787940979
18035,self-care practices,0.7488226294517517,"Jul 1, 2024, 7:29:13 PM PST",NEGATIVE,0.9250984787940979
18035,mental health education,0.7106657028198242,"Jul 1, 2024, 7:29:13 PM PST",NEGATIVE,0.9250984787940979
18035,trauma awareness and healing,0.6918807029724121,"Jul 1, 2024, 7:29:13 PM PST",NEGATIVE,0.9250984787940979
18035,therapy and mental health support,0.6606965661048889,"Jul 1, 2024, 7:29:13 PM PST",NEGATIVE,0.9250984787940979
18035,emotional health discussion,0.6376254558563232,"Jul 1, 2024, 7:29:13 PM PST",NEGATIVE,0.9250984787940979
18035,depression and emotional support,0.6185794472694397,"Jul 1, 2024, 7:29:13 PM PST",NEGATIVE,0.9250984787940979
18035,sleep and mental wellness,0.6037484407424927,"Jul 1, 2024, 7:29:13 PM PST",NEGATIVE,0.9250984787940979
18035,work-life balance and burnout,0.5940253734588623,"Jul 1, 2024, 7:29:13 PM PST",NEGATIVE,0.9250984787940979
18035,anxiety and stress management,0.41880327463150024,"Jul 1, 2024, 7:29:13 PM PST",NEGATIVE,0.9250984787940979
18035,social anxiety and relationships,0.39053595066070557,"Jul 1, 2024, 7:29:13 PM PST",NEGATIVE,0.9250984787940979
18036,self-improvement and personal growth,0.9960044026374817,"Jul 1, 2024, 7:28:45 PM PST",NEGATIVE,0.9845127463340759
18036,motivation and mental strength,0.9777045845985413,"Jul 1, 2024, 7:28:45 PM PST",NEGATIVE,0.9845127463340759
18036,self-care practices,0.916840672492981,"Jul 1, 2024, 7:28:45 PM PST",NEGATIVE,0.9845127463340759
18036,mindfulness and mental wellness,0.8958365321159363,"Jul 1, 2024, 7:28:45 PM PST",NEGATIVE,0.9845127463340759
18036,mental health experiences,0.8884042501449585,"Jul 1, 2024, 7:28:45 PM PST",NEGATIVE,0.9845127463340759
18036,addiction awareness and recovery,0.8330692052841187,"Jul 1, 2024, 7:28:45 PM PST",NEGATIVE,0.9845127463340759
18036,mental health education,0.7967469096183777,"Jul 1, 2024, 7:28:45 PM PST",NEGATIVE,0.9845127463340759
18036,emotional health discussion,0.7042855620384216,"Jul 1, 2024, 7:28:45 PM PST",NEGATIVE,0.9845127463340759
18036,sleep and mental wellness,0.5892915725708008,"Jul 1, 2024, 7:28:45 PM PST",NEGATIVE,0.9845127463340759
18036,trauma awareness and healing,0.4443463981151581,"Jul 1, 2024, 7:28:45 PM PST",NEGATIVE,0.9845127463340759
18036,work-life balance and burnout,0.3566342890262604,"Jul 1, 2024, 7:28:45 PM PST",NEGATIVE,0.9845127463340759
18036,therapy and mental health support,0.30189892649650574,"Jul 1, 2024, 7:28:45 PM PST",NEGATIVE,0.9845127463340759
18037,mental health experiences,0.890994668006897,"Jul 1, 2024, 7:28:40 PM PST",NEGATIVE,0.9867624640464783
18037,motivation and mental strength,0.8787491917610168,"Jul 1, 2024, 7:28:40 PM PST",NEGATIVE,0.9867624640464783
18037,self-improvement and personal growth,0.8698511123657227,"Jul 1, 2024, 7:28:40 PM PST",NEGATIVE,0.9867624640464783
18037,emotional health discussion,0.8323265910148621,"Jul 1, 2024, 7:28:40 PM PST",NEGATIVE,0.9867624640464783
18037,mental health education,0.642606258392334,"Jul 1, 2024, 7:28:40 PM PST",NEGATIVE,0.9867624640464783
18037,work-life balance and burnout,0.6101779341697693,"Jul 1, 2024, 7:28:40 PM PST",NEGATIVE,0.9867624640464783
18037,self-care practices,0.5631296038627625,"Jul 1, 2024, 7:28:40 PM PST",NEGATIVE,0.9867624640464783
18037,addiction awareness and recovery,0.5318002104759216,"Jul 1, 2024, 7:28:40 PM PST",NEGATIVE,0.9867624640464783
18037,therapy and mental health support,0.5148027539253235,"Jul 1, 2024, 7:28:40 PM PST",NEGATIVE,0.9867624640464783
18037,mindfulness and mental wellness,0.49958398938179016,"Jul 1, 2024, 7:28:40 PM PST",NEGATIVE,0.9867624640464783
18037,social anxiety and relationships,0.45334988832473755,"Jul 1, 2024, 7:28:40 PM PST",NEGATIVE,0.9867624640464783
18037,anxiety and stress management,0.4418855905532837,"Jul 1, 2024, 7:28:40 PM PST",NEGATIVE,0.9867624640464783
18037,depression and emotional support,0.42490461468696594,"Jul 1, 2024, 7:28:40 PM PST",NEGATIVE,0.9867624640464783
18037,trauma awareness and healing,0.3757244050502777,"Jul 1, 2024, 7:28:40 PM PST",NEGATIVE,0.9867624640464783
18038,self-improvement and personal growth,0.9751673936843872,"Jul 1, 2024, 7:28:19 PM PST",POSITIVE,0.9972405433654785
18038,motivation and mental strength,0.92255699634552,"Jul 1, 2024, 7:28:19 PM PST",POSITIVE,0.9972405433654785
18038,self-care practices,0.779279351234436,"Jul 1, 2024, 7:28:19 PM PST",POSITIVE,0.9972405433654785
